doi_o,n_replications,outcomes,first_year_r,flora_commit
10.1016/j.cell.2012.08.026,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cell.2013.04.008,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.chb.2015.04.024,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.chb.2017.09.030,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.chiabu.2017.09.022,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cogbrainres.2005.02.020,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cogdev.2010.09.001,3,failed | mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2003.10.003,2,failed | mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2004.01.007,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2006.12.015,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2007.09.006,1,successful,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2007.10.010,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2007.11.004,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2008.04.002,3,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2009.02.001,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2009.07.009,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2009.08.005,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2009.10.008,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2010.05.005,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2010.09.012,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2010.11.011,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2010.12.009,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2011.04.005,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2012.04.008,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2013.01.009,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2013.02.008,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2013.09.001,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2013.12.005,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2014.08.006,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2014.09.006,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2015.01.013,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2016.03.003,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2016.06.011,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2017.02.010,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2017.04.004,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2017.06.025,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2017.12.004,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2020.104488,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2021.104939,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2024.105843,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cognition.2025.106257,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cogpsych.2017.07.001,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.compedu.2013.12.004,2,failed | mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.compedu.2014.04.009,2,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.concog.2008.11.006,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.concog.2009.08.009,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.concog.2012.01.016,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cortex.2007.08.010,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cortex.2014.02.013,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cortex.2015.05.007,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.ctim.2008.10.004,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cub.2004.01.029,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cub.2011.03.017,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cub.2011.09.049,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.cub.2017.09.001,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.dcn.2015.09.007,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.devbrainres.2005.06.014,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.drugalcdep.2016.10.014,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.drugalcdep.2021.108610,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.earlhumdev.2003.12.002,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.ebiom.2021.103246,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.econedurev.2005.05.008,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.econedurev.2014.10.007,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.econlet.2006.06.020,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.ecresq.2008.08.002,1,mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.ecresq.2019.10.004,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.ejpain.2011.07.012,1,mixed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.euroecorev.2004.01.004,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.evalprogplan.2007.01.006,1,successful,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.evolhumbehav.2005.01.002,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.evolhumbehav.2005.06.002,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.evolhumbehav.2009.01.004,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.evolhumbehav.2010.04.004,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.evolhumbehav.2010.05.002,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.evolhumbehav.2016.06.001,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.evolhumbehav.2018.06.004,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.foodpol.2021.102214,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.foodpol.2022.102359,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.gloenvcha.2011.01.002,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.heares.2013.12.003,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.ijgo.2006.07.013,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.ijinfomgt.2018.03.001,1,descriptive only,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.ijresmar.2012.03.002,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.im.2013.08.006,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.im.2015.06.009,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.intell.2008.03.008,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.intell.2011.06.007,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jaac.2015.04.007,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jaac.2022.07.864,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jad.2020.07.068,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.janxdis.2011.11.004,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jarmac.2021.08.001,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jbankfin.2013.12.016,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jbtep.2018.07.002,2,failed | mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jbusres.2016.07.021,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jbusres.2019.08.002,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jbusvent.2003.12.007,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jbusvent.2007.11.001,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jbusvent.2008.04.003,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jbvi.2021.e00294,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jcorpfin.2007.03.004,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jcorpfin.2020.101607,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jcps.2010.06.007,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jebo.2019.03.020,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jeconom.2010.03.040,1,successful,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jeconom.2020.08.013,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jecp.2012.06.013,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jecp.2016.11.008,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jenvp.2005.07.001,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jenvp.2008.11.001,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jenvp.2013.09.003,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jenvp.2014.10.008,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jenvp.2018.02.001,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jenvp.2022.101868,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2004.07.001,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2005.05.001,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2008.03.012,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2009.03.013,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2009.05.003,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2009.06.003,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2009.07.002,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2010.05.014,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2010.11.006,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2011.11.012,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2012.02.002,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2012.08.013,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2012.08.015,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2012.11.012,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2013.05.013,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2015.01.005,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2015.05.008,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2016.02.005,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2017.01.006,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2017.02.005,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2017.11.005,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2018.05.006,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2018.08.007,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2020.104019,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2020.104080,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jesp.2023.104457,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jet.2014.10.006,1,mixed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jfbs.2011.07.003,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jfbs.2016.08.001,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jfbs.2017.04.001,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jfineco.2004.06.007,2,failed | mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jfineco.2008.12.008,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jfineco.2014.05.008,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jfineco.2018.01.009,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jfineco.2019.06.005,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jhealeco.2006.07.003,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jinteco.2010.12.003,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jmathb.2023.101087,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jml.2006.02.004,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jml.2007.02.001,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jml.2012.02.005,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jml.2013.08.001,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jml.2015.10.007,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jml.2020.104174,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.joca.2011.10.004,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jocrd.2014.08.002,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.joep.2006.12.001,1,statistically successful but flawed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jom.2007.08.002,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jom.2014.11.002,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jpeds.2017.10.028,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jphys.2020.03.009,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jpsychires.2008.07.004,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jpsychires.2015.12.001,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jpubeco.2011.03.003,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jpubeco.2017.03.002,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jretconser.2011.06.012,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jsams.2009.09.005,1,failed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jsams.2016.12.076,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jsams.2017.06.007,2,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jslw.2012.05.011,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jsp.2008.09.003,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jsp.2016.07.001,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jsp.2021.09.004,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.jue.2008.02.004,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.labeco.2016.04.004,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.landusepol.2020.104771,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.leaqua.2009.06.005,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.leaqua.2010.03.005,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.learninstruc.2014.08.004,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.learninstruc.2014.12.001,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.learninstruc.2015.12.002,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.learninstruc.2018.04.006,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.learninstruc.2018.04.010,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.learninstruc.2018.05.004,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.lindif.2007.01.002,1,successful,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.lindif.2016.03.001,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.lingua.2013.07.002,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.media.2013.06.003,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.neulet.2004.10.018,1,failed,2005,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.neulet.2009.06.030,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.neulet.2011.02.024,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.neuroimage.2006.11.048,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.neuroimage.2007.08.032,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.neuroimage.2010.02.068,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.neuroimage.2013.05.039,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.neuroimage.2020.117005,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.neuron.2004.12.006,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.neuron.2008.07.005,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.neuron.2015.07.028,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.neuron.2015.08.026,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.neuropsychologia.2009.05.011,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.neuropsychologia.2021.107965,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.nicl.2018.02.020,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.nlm.2017.09.009,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.obhdp.2004.12.002,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.obhdp.2006.01.005,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.obhdp.2006.10.001,2,failed | mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.obhdp.2008.06.001,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.obhdp.2009.11.001,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.obhdp.2010.10.001,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.obhdp.2013.10.003,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.obhdp.2014.04.002,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.obhdp.2014.07.004,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.obhdp.2015.07.006,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.obhdp.2016.08.001,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.obhdp.2016.12.005,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.obhdp.2017.01.005,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.obhdp.2018.08.002,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.obhdp.2018.10.004,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.omtn.2018.01.003,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.paid.2007.11.003,1,mixed,2008,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.paid.2008.08.019,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.paid.2009.11.002,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.paid.2009.11.029,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.paid.2012.04.002,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.paid.2012.04.036,1,mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.paid.2014.09.034,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.paid.2014.11.040,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.paid.2020.110232,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.paid.2021.111472,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.paid.2023.112102,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.paid.2023.112300,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.poetic.2015.07.001,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.pscychresns.2010.11.008,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.psychres.2017.09.048,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.psychsport.2015.08.009,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.psychsport.2017.02.006,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.psychsport.2019.101567,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.psychsport.2021.102099,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.psyneuen.2009.12.010,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1016/j.puhip.2021.100219,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
