doi_r,n_originals,outcomes,year_r,flora_commit
10.1177/0956797619837942,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797619841265,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797619875482,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797619893062,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797619896273,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797620902101,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797620903716,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797620922477,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797620953842,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797620955209,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797620968526,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797620968792,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797620972367,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/09567976211024535,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/09567976211026983,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/09567976211040745,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/09567976211068045,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797621997366,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/09567976241246552,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/09567976251335567,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/09567976251412721,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797626146077,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0958928712471227,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/09636625211024550,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0969733010386162,1,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1029864913489703,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1029864913493800,1,mixed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1029864913493802,1,successful,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1029864918811879,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/10298649221149109,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1042258720985478,2,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/10422587211059991,2,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/10422587221084249,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/10422587251322409,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/10422587251347060,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/10422587251382870,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1049731514530000,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1049731515576546,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1049731515597477,1,mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/105268461102100603,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/106169341001900303,1,mixed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1091142106295761,1,failed,2007,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1091142113510197,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1091142114537892,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1091142117721739,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1091142117736606,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1091142120914278,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1098300710366593,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1098300716637192,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1098300719870438,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1359104519838593,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1362168810375365,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1362168814559799,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1362168816651464,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1367006912448125,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1368430219861848,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1470595814521600,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/147470491401200510,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/147470491501300110,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1474704919852921,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1534508417727489,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/15346501261416516,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1540796920949448,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/15480518251379918,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1745691612463078,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1745691614545653,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1745691615605826,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1745691616664694,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1745691616674458,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1745691617693624,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1745691617697077,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1745691618755704,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/17470218221085117,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/19401612251378969,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550612439721,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550616639649,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550616646426,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550616652209,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550616662026,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550616683017,1,statistically successful but flawed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550617740941,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550618771003,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550618775410,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550618792057,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550618808863,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550619900570,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550620944083,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550620948973,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/19485506211056761,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/19485506241257971,1,statistically successful but flawed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/19485506241298340,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2053168016652420,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2053168018787119,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2053168018822174,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/20531680231188262,2,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/20531680231205157,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/20531680251355253,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/20551029221139679,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2158244019899047,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2165143420908286,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2167702613485565,1,successful,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2167702619859335,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2167702620921341,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/23982128241255798,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2515245918777487,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2515245918781032,2,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2515245918810225,24,failed | mixed | successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2515245919881152,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2515245920903079,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2515245920916513,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2515245920917931,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2515245920925750,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2515245920927643,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2515245920953350,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2515245920958687,9,failed | mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/25152459211018187,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/25152459231213375,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/25152459241267902,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/25152459251328334,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/25152459251401177,2,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/27000710251401142,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/27550311231225957,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/27550311251323281,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/27550311251396562,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/27550311251399174,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/29768357251384762,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/1471-2350-11-119,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/1471-2350-11-60,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/1471-2350-12-133,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/1471-2350-6-35,1,failed,2005,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/1471-2350-7-71,1,successful,2006,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/1471-2415-14-140,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/1471-244x-11-129,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/1471-2474-15-38,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/1744-8603-10-19,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/1750-1326-8-18,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/ar3789,1,successful,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s12651-022-00306-7,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s12877-017-0689-8,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s12877-019-1311-z,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s12885-026-16029-8,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s12886-022-02359-1,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s12888-023-04903-9,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s12891-019-2402-x,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s12891-022-05208-w,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s12909-022-03665-4,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s12911-023-02389-9,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s12913-023-09505-5,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s12974-014-0181-8,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s12979-019-0146-y,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s13012-025-01471-2,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s13018-018-0769-2,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s13024-018-0267-3,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s13195-015-0154-x,1,mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s13229-024-00583-8,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s40798-020-00243-0,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s41239-025-00570-w,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1187/cbe.19-01-0028,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1187/cbe.24-07-0193,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1192/bjp.130.2.186,1,mixed,1977,cb02db7930176d05964d3afe98f460ffa364f366
10.1192/bjp.141.3.249,1,mixed,1982,cb02db7930176d05964d3afe98f460ffa364f366
10.1192/bjp.142.5.471,1,failed,1983,cb02db7930176d05964d3afe98f460ffa364f366
10.1192/bjp.151.5.684,1,successful,1987,cb02db7930176d05964d3afe98f460ffa364f366
10.1192/bjp.161.2.223,1,successful,1992,cb02db7930176d05964d3afe98f460ffa364f366
10.1192/bjp.bp.108.061341,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1192/bjp.bp.114.154997,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1207/s15327906mbr0503_5,1,successful,1970,cb02db7930176d05964d3afe98f460ffa364f366
10.1212/wnl.0b013e318202031f,1,mixed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1227/neu.0000000000004151,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1248/bpb.b22-00136,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.101.4.1616,1,failed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.104.10.3297,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.20120767,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.20160789,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/app.20180329,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/mac.6.3.1,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/pol.20180230,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.12688/f1000research.25573.2,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.12688/f1000research.27169.2,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.12688/openreseurope.17749.1,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.12688/wellcomeopenres.15486.2,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.12794/metadc2415972,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1287/mnsc.2022.4463,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.12973/eurasia.2014.948a,1,mixed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.13023/etd.2019.180,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.13140/2.1.4432.0644,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1350/ijps.2014.16.4.346,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1353/aad.2004.0016,1,successful,2004,cb02db7930176d05964d3afe98f460ffa364f366
10.1353/aad.2011.0002,1,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1353/csd.2014.0018,1,<missing>,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1353/eca.2016.0000,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1353/etc.2018.0028,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1353/hub.2006.0033,1,successful,2006,cb02db7930176d05964d3afe98f460ffa364f366
10.1353/jhe.2015.0006,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1353/jhr.2010.0008,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1353/jhr.2012.0015,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1353/lan.2016.0052,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pgen.1006343,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0016144,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0018044,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0029081,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0033423,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0042510,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0046595,1,successful,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0053234,1,successful,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0072467,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0080688,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0096654,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0102100,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0107411,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0109035,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0112772,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0120644,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0121564,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0129263,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0133430,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0138922,1,mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0140570,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0140806,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0147770,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0161387,1,mixed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0172636,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0193787,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0198620,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0208794,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0209263,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0209704,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0211416,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0220419,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0229161,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0235525,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0236825,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0249309,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0251451,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0253023,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0255157,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0261477,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0281140,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0284243,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0286451,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0286714,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0292576,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0294325,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0313619,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0321397,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0326446,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0335330,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0341334,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1375/twin.11.1.44,1,mixed,2008,cb02db7930176d05964d3afe98f460ffa364f366
10.14288/1.0372317,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.14324/111.444/ucloe.000051,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1504/ejim.2010.031281,1,mixed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1515/econ-2022-0030,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1515/gcla-2014-0004,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1515/iral-2012-0001,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1515/jbnst-2025-0030,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1515/jbnst-2025-0084,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1515/zfsoz-2023-2029,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.15195/v4.a5,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1521/jscp.2016.35.5.386,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1521/pedi_2013_27_117,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1523/eneuro.0150-20.2020,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1523/eneuro.0332-25.2025,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1523/eneuro.0333-18.2018,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1523/jneurosci.0660-17.2017,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1523/jneurosci.0888-19.2019,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1523/jneurosci.1060-18.2018,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1523/jneurosci.2511-12.2012,1,successful,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1523/jneurosci.3973-11.2012,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.117,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.147691,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.163080,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.168,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.177,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.18738,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.192,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.216,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.23443,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.277,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.310,2,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.32572,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.32964,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.35271,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.37122,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.57785,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.68054,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.77610,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.77859,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.87,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.87489,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.90195,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.90203,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/collabra.97,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1525/mp.2012.30.2.161,1,successful,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1558/cj.v32i2.25139,1,mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1561/104.00000052,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1561/104.00000058,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1561/104.00000071,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1561/104.00000072,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1561/104.00000089,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1561/104.00000103,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1561/104.00000111,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1561/104.00000118,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1561/104.00000126,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
